     1.864446882       1.46055855      1.331661831      1.140843016                1     0.7683451445     0.4070080571     0.4863064279     0.7458074583     0.4311687101      1.092976998      1.256938515      1.461136002       2.03530563      5.817277623      2.620573109     0.2861784081      1.137362458     0.7183731029    0.03507580424     0.1701333825     0.1305454252    0.02675209409    0.01934942361    0.01220199952   0.001739161661   0.001464553835   0.002035745633   0.001397651046   0.000985472504   0.001394576158 
     1.462299835      2.439949599      2.087804598      1.698963637                1     0.8741828594     0.7864833247     0.4662326249     0.5755892481      1.014156823      1.237213826     0.7007144964     0.7582481068     0.7176180051     0.3047297323     0.2107994292    0.06703706891    0.04825171332    0.01610110196    0.01779964916    0.01721934777    0.03435485134   0.009117733196     0.0146838446    0.03208602982    0.04349424074    0.01559074367   0.008884006676   0.009521059039    0.01848266195   0.005319946415 
    0.4509320896     0.7639053851     0.3953592012     0.9723719453                1      1.011156156     0.6278858242     0.2772037501     0.2126565081     0.3262708359      0.117101084    0.07399246529    0.05449442838    0.03950701288    0.04383701015    0.04747600003    0.03596952708    0.04025790616    0.05303943909    0.01122340577    0.01195443476    0.01713269827   0.004290270845   0.001997989934    0.00200078936   0.002878042882   0.001818557002   0.007548825153    0.01329228296    0.01238454703    0.01268319646 
     1.789993677      2.237105588      2.042982701     0.5855689023                1      1.269643422     0.7444976113     0.9987014878      1.258958175     0.6462923385     0.7984900908      1.373190559     0.3647483483     0.6200432957     0.1594392972     0.1506315405     0.1887090904     0.1174368123    0.07894514151    0.09368102148    0.06992099506     0.2351024423     0.1183543163     0.1937334898    0.02160567859    0.02345171719    0.04567703839    0.01130724849    0.00644293578   0.003692056513   0.001590885569 
    0.7520739824     0.7265744761     0.6512207324     0.8215706055                1      1.219101285     0.8384387031      1.128443296     0.9897765885     0.8917935167     0.8903391874      1.699607567     0.9978512842      1.111465882     0.4765754317     0.4044150884    0.09300953002     0.0847076664    0.06271422369     0.0259383733    0.01384603006   0.006503195413    0.01397105666    0.01050806922   0.003573014013   0.006436190609   0.003349969663   0.001845157763  0.0003846069186  0.0007285986696  0.0003888524137 
     1.545889472      1.179259573      1.043591428      1.777120762                1      1.174848285     0.7403166146       1.60682249      1.337741685     0.8895139785     0.5428963595     0.4553374122      1.127056745     0.3865518709     0.5276181731     0.2624635583      1.038395075     0.4100672288     0.3072086281     0.0683758096    0.05077341509    0.04371717171    0.05196903554    0.08105036387    0.01077091822    0.01046135814   0.005571339681   0.009215314413   0.005505632608   0.001306451892  0.0006322719974 
     0.579263728     0.3321398319     0.7788162153       1.08434568                1     0.9943170039     0.7567345031      1.087573384     0.7426391529      0.579743756      0.419277358      1.329899393     0.3807527049     0.4514840182     0.3790524196     0.3355104399     0.2855624889       0.47805948      0.303448803     0.1617033588    0.08477142938    0.09786246969    0.04779827706     0.1488151225    0.02406238884    0.02240312254   0.004429207047    0.01214881394   0.002730569924   0.003986338272   0.005870689121 
     1.789186721      1.761428013     0.8999510358      1.440798941                1      1.626099449      1.119609667      2.164722442      1.302342977      1.898747464       7.18438667       3.62283778     0.6746204274      1.038312063     0.8565438149     0.4442427069      0.234119732     0.5798192798     0.2152478817     0.2075596366    0.04284568299    0.03119672968    0.01740153881    0.01605137266    0.01575601508    0.02308576814    0.03539935958    0.06527595464     0.1874244395     0.1402072866     0.2799355653 
     1.326365109      1.644703217      1.953868704      1.680254031                1      1.061457367      1.303088299       1.02072014     0.9842133811      0.820945538        2.1707037      2.882308419      8.906594512      2.058529753      0.938630661      1.746340322      3.092879899     0.9310044099     0.3027129383    0.07823094555    0.09944678619     0.2692233844     0.1020902376     0.0447055221   0.008690397306   0.005990792349   0.005630791178   0.008416265263  0.0008933555497  0.0006122223559   0.001291559103 
     1.079497224       1.59547177      1.147749472      1.044005207                1     0.8716455273     0.4179907892     0.4256583961     0.4871105219     0.3154886188     0.2150016702     0.3467459881     0.1885153457     0.3540241904     0.9941429691     0.9280090408     0.9307941042     0.6037207085     0.2883635321     0.2654914832     0.5163196224     0.2417403425     0.0491450853     0.1995844477      0.108740196    0.01365940551    0.02874258761    0.02494565953    0.01210687439   0.005376164819   0.004170892776 
     1.905647984      7.362663003      3.684193398      3.316142746                1      1.621350273     0.5367166881     0.6367765428     0.4985965402     0.7602460747     0.3282320468      0.615694018     0.7090614882     0.2990376457     0.2776823893     0.2601610195     0.1701520305     0.5848524161    0.05642709725    0.03279838724    0.02280109437    0.01005789577   0.007298475314    0.00477663201   0.006351952201   0.006733713766    0.01027065049    0.00869313285   0.005405849609   0.004433483867   0.001502040969 
    0.8783746912     0.7524848265     0.7808688177      1.051146168                1     0.7526425352     0.9230442723     0.4829036155     0.7183230423     0.1995611606     0.1848343253     0.6942148978      1.310701875     0.2831906882     0.4868146802     0.1707515894    0.04782959276    0.05136746898    0.02636359806     0.0104293095    0.00334234298   0.002675689456   0.003190962049   0.003266781887   0.009822207337   0.003304528009   0.001792120623  0.0009022937174  0.0004963130702  0.0003170649498  0.0004987846918 
     1.329974063     0.8631370055      2.058988829     0.8205474414                1     0.7730737656      1.146828205      1.396662252      0.948254569     0.3318879775     0.2073752557     0.1564066329    0.09082677246    0.07244387065     0.1153057973    0.06586080788    0.08807055394    0.04621411785    0.02402922661    0.01899115407    0.01399628727    0.01581185035   0.007394572878   0.005289046248   0.001788600541   0.005812812629   0.001304855669  0.0008465219664   0.000429819318   0.000396314819  0.0001780603516 
