     0.367904125     0.3379589336     0.4180809561     0.5460817993       0.48278389     0.4219226539     0.3336662141     0.2863190631     0.1996224908     0.1263432224     0.1381254903     0.1399662443    0.07378087488     0.1124448125     0.0722206652 
      0.36526825     0.3717908477      0.369459989     0.2894301906     0.1476506841     0.3232094581     0.3491042633     0.2553626792     0.6220395858     0.5302643401     0.3096556641     0.2724477436     0.1635796639     0.1918484743     0.1551068079 
     0.377765125      0.294986043     0.3312057812      0.213577149     0.1948687521     0.2592914427     0.2633605126     0.2299646009     0.2465144009     0.2940969739     0.2378945067      0.199168828     0.2348062922     0.1937854551     0.1642069447 
    0.3851201875     0.3373042422     0.3119267295      0.241158532     0.2251743297     0.1997985912       0.23214518      0.184118096     0.2195625664     0.1912379785     0.1621042329     0.1095851759     0.2163263535     0.1420418662    0.09694779043 
     0.340337125      0.384647582     0.3426382627     0.3603440536     0.3363102921     0.3389034094     0.2566198626     0.2040165744     0.2899165449     0.4174805174     0.2937149328     0.3482970688     0.2292860704     0.3479721183     0.2651170399 
       0.2628055     0.2302800625     0.1746193193     0.1852272952     0.1760564272     0.1636951394      0.164382303     0.1353208486     0.1247401805     0.3166979397     0.1250737474    0.08161370691    0.08996913362      0.118274844    0.05769284667 
     0.339019375     0.2053364922     0.2534248662     0.1884098775     0.2941133426     0.2014639378     0.2516926209     0.1780188423     0.1748543705     0.3287046173     0.7170825036     0.9155294769     0.7698499678     0.9011101394      3.047895802 
    0.4257851875     0.4060013125     0.2886414312     0.3352803013     0.3313142061     0.3843862067     0.2289099866     0.1849223963     0.1979431812     0.2796515245     0.1983254833     0.3710357421     0.9342356597     0.3558218318     0.5140793186 
     0.322425625     0.3057811328      0.267122437     0.3558180171     0.3650183998     0.3451578936     0.2667732529     0.2168215377     0.1613273624     0.2836755316     0.1410509553     0.1617137192     0.1183219073     0.1092594616    0.09804055564 
    0.3931935625     0.3113380352     0.3344168271     0.2283574164     0.2746505171     0.3533441807     0.3165016087     0.2292520221     0.2049807829     0.1001715592      0.117809204     0.1430926319     0.2135717677    0.09850729471     0.1316993669 
      0.37874275     0.3023591523     0.2420726055     0.2821496198     0.1678159069     0.1755653478     0.1339827941     0.1105739009     0.1106320313    0.07576802685     0.0849465147    0.08609760466    0.06766814331     0.1548378133     0.1077239064 
    0.3756525625      0.460261375     0.3537206516     0.2453482363     0.2912403927     0.2317306598     0.2063415633     0.2429782896      0.168175148     0.1275889661     0.2211243975     0.2521209306     0.2586960687     0.2580990503     0.1099626217 
     0.422987875     0.3852583984     0.2666878684     0.2377724858     0.2098201621     0.3032136948     0.4209711492     0.2429659269     0.2673633592     0.1694279609     0.2806444313     0.1476665962     0.1385728457     0.1640527951       0.20608307 
